2023-03-26 21:46:18,756	32k	INFO	====> Epoch: 158
2023-03-26 21:46:33,207	32k	INFO	====> Epoch: 159
2023-03-26 21:46:47,232	32k	INFO	====> Epoch: 160
2023-03-26 21:47:01,428	32k	INFO	====> Epoch: 161
2023-03-26 21:47:15,384	32k	INFO	====> Epoch: 162
2023-03-26 21:47:24,547	32k	INFO	Train Epoch: 163 [50%]
2023-03-26 21:47:24,548	32k	INFO	[2.1342220306396484, 2.6740834712982178, 12.701103210449219, 19.12523651123047, 0.5768207907676697, 2600, 9.79952413910655e-05]
2023-03-26 21:47:29,765	32k	INFO	====> Epoch: 163
2023-03-26 21:47:44,192	32k	INFO	====> Epoch: 164
2023-03-26 21:47:58,288	32k	INFO	====> Epoch: 165
2023-03-26 21:48:12,441	32k	INFO	====> Epoch: 166
2023-03-26 21:48:26,465	32k	INFO	====> Epoch: 167
2023-03-26 21:48:40,475	32k	INFO	====> Epoch: 168
2023-03-26 21:48:54,226	32k	INFO	====> Epoch: 169
2023-03-26 21:49:08,477	32k	INFO	====> Epoch: 170
2023-03-26 21:49:22,777	32k	INFO	====> Epoch: 171
2023-03-26 21:49:36,879	32k	INFO	====> Epoch: 172
2023-03-26 21:49:51,183	32k	INFO	====> Epoch: 173
2023-03-26 21:50:05,462	32k	INFO	====> Epoch: 174
2023-03-26 21:50:19,579	32k	INFO	====> Epoch: 175
2023-03-26 21:50:24,823	32k	INFO	Train Epoch: 176 [0%]
2023-03-26 21:50:24,824	32k	INFO	[2.3499839305877686, 2.528977870941162, 12.245074272155762, 18.935461044311523, 0.8325226902961731, 2800, 9.783611850078301e-05]
2023-03-26 21:50:34,254	32k	INFO	====> Epoch: 176
2023-03-26 21:50:49,048	32k	INFO	====> Epoch: 177
2023-03-26 21:51:03,208	32k	INFO	====> Epoch: 178
2023-03-26 21:51:17,774	32k	INFO	====> Epoch: 179
2023-03-26 21:51:32,044	32k	INFO	====> Epoch: 180
2023-03-26 21:51:46,408	32k	INFO	====> Epoch: 181
2023-03-26 21:52:00,845	32k	INFO	====> Epoch: 182
2023-03-26 21:52:14,821	32k	INFO	====> Epoch: 183
2023-03-26 21:52:29,118	32k	INFO	====> Epoch: 184
2023-03-26 21:52:43,345	32k	INFO	====> Epoch: 185
2023-03-26 21:52:57,507	32k	INFO	====> Epoch: 186
2023-03-26 21:53:12,071	32k	INFO	====> Epoch: 187
2023-03-26 21:53:21,512	32k	INFO	Train Epoch: 188 [50%]
2023-03-26 21:53:21,513	32k	INFO	[2.327913999557495, 2.52474308013916, 11.704824447631836, 18.55562973022461, 0.8770537972450256, 3000, 9.768946517450186e-05]
2023-03-26 21:53:28,173	32k	INFO	Saving model and optimizer state at iteration 188 to ./logs/32k/G_3000.pth
2023-03-26 21:53:29,773	32k	INFO	Saving model and optimizer state at iteration 188 to ./logs/32k/D_3000.pth
2023-03-26 21:53:35,499	32k	INFO	====> Epoch: 188
2023-03-26 21:53:49,788	32k	INFO	====> Epoch: 189
2023-03-26 21:54:03,884	32k	INFO	====> Epoch: 190
2023-03-26 21:54:18,008	32k	INFO	====> Epoch: 191
